PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
14553.00,9877.00,10319.00,1372.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2025,1,1,3,F
14560.00,0.00,0.00,387.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,12954,1295407,32575,LGB,"Long Beach, CA",CA,06,California,91,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,2025,1,1,1,F
14565.00,592338.00,47755.00,3784.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,2025,1,1,8,F
14569.00,2193.00,2894.00,1532.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,2025,1,1,4,F
14582.00,0.00,0.00,258.00,NK,20416,Spirit Air Lines,06830,D,NK,Spirit Air Lines,3,3,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,2025,1,1,1,F
14588.00,40916.00,0.00,991.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,2025,1,1,2,F
14590.00,3079.00,2823.00,964.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,2025,1,1,2,F
14600.00,14786.00,0.00,461.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,2025,1,1,1,F
14604.00,7309.00,3677.00,1067.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,2025,1,1,3,F
14609.00,1287.00,0.00,342.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14831,1483106,32457,SJC,"San Jose, CA",CA,06,California,91,14908,1490803,32575,SNA,"Santa Ana, CA",CA,06,California,91,2025,1,1,1,F
14622.00,14951.00,0.00,1139.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2025,1,1,3,F
14622.00,17094.00,0.00,591.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,2025,1,1,2,F
14637.00,3283.00,0.00,1306.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2025,1,1,3,F
14640.00,0.00,0.00,966.00,NK,20416,Spirit Air Lines,06830,D,NK,Spirit Air Lines,3,3,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2025,1,1,2,F
14645.00,16697.00,0.00,591.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,2025,1,1,2,F
14650.00,9410.00,0.00,413.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,2025,1,1,1,F
14652.00,4499.00,0.00,430.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,2025,1,1,1,F
14654.00,40898.00,0.00,1262.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,2025,1,1,3,F
14662.00,32013.00,0.00,1262.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,2025,1,1,3,F
14663.00,8612.00,0.00,2279.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2025,1,1,5,F
14675.00,0.00,0.00,214.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,2025,1,1,1,F
14677.00,8729.00,0.00,316.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,2025,1,1,1,F
14688.00,20098.00,0.00,812.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,2025,1,1,2,F
14695.00,4862.00,0.00,416.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2025,1,1,1,F
14700.00,4064.00,0.00,404.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14908,1490803,32575,SNA,"Santa Ana, CA",CA,06,California,91,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,2025,1,1,1,F
14706.00,0.00,0.00,125.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,10372,1037205,30372,ASE,"Aspen, CO",CO,08,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,2025,1,1,1,F
14712.00,122.00,0.00,2176.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2025,1,1,5,F
14712.00,645.00,0.00,859.00,AS,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,14908,1490803,32575,SNA,"Santa Ana, CA",CA,06,California,91,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,2025,1,1,2,F
14715.00,22907.00,0.00,612.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,2025,1,1,2,F
14716.00,6087.00,0.00,919.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,2025,1,1,2,F
14730.00,43727.00,846.00,1721.00,AS,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2025,1,1,4,F
14734.00,753.00,0.00,859.00,AS,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,14908,1490803,32575,SNA,"Santa Ana, CA",CA,06,California,91,2025,1,1,2,F
14749.00,0.00,0.00,373.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,2025,1,1,1,F
14753.00,11151.00,315.00,1306.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,2025,1,1,3,F
14770.00,2355.00,474.00,1514.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2025,1,1,4,F
14787.00,31242.00,0.00,967.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,2025,1,1,2,F
14797.00,2162.00,0.00,404.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,14908,1490803,32575,SNA,"Santa Ana, CA",CA,06,California,91,2025,1,1,1,F
14799.00,2486.00,502.00,787.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,2025,1,1,2,F
14803.00,7097.00,109.00,361.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2025,1,1,1,F
14827.00,22671.00,0.00,2554.00,AS,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2025,1,1,6,F
14836.00,18496.00,0.00,2688.00,AS,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,12758,1275804,32758,KOA,"Kona, HI",HI,15,Hawaii,2,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2025,1,1,6,F
14852.00,25397.00,0.00,670.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,2025,1,1,2,F
14854.00,1401.00,0.00,1709.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,2025,1,1,4,F
14858.00,0.00,0.00,1576.00,F9,20436,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2025,1,1,4,F
14867.00,1984.00,0.00,500.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2025,1,1,2,F
14867.00,2490.00,0.00,575.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2025,1,1,2,F
14880.00,68749.00,0.00,957.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13796,1379610,32457,OAK,"Oakland, CA",CA,06,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,2025,1,1,2,F
14882.00,19569.00,0.00,630.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,2025,1,1,2,F
14883.00,3527.00,0.00,992.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2025,1,1,2,F
14883.00,8765.00,0.00,197.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13891,1389101,32575,ONT,"Ontario, CA",CA,06,California,91,2025,1,1,1,F
14886.00,14781.00,0.00,1506.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,2025,1,1,4,F
14889.00,639534.00,212.00,3784.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2025,1,1,8,F
14914.00,2409.00,0.00,1065.00,B6,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2025,1,1,3,F
14923.00,41176.00,0.00,368.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,2025,1,1,1,F
14966.00,6235.00,850.00,802.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2025,1,1,2,F
14973.00,29205.00,0.00,546.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,2025,1,1,2,F
15009.00,239.00,0.00,951.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,2025,1,1,2,F
15024.00,17892.00,487.00,224.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2025,1,1,1,F
15025.00,7276.00,0.00,1021.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,2025,1,1,3,F
15025.00,8737.00,0.00,431.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2025,1,1,1,F
15027.00,0.00,0.00,1235.00,NK,20416,Spirit Air Lines,06830,D,NK,Spirit Air Lines,3,3,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2025,1,1,3,F
15028.00,8136.00,0.00,621.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14831,1483106,32457,SJC,"San Jose, CA",CA,06,California,91,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,2025,1,1,2,F
15031.00,50125.00,12236.00,2422.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2025,1,1,5,F
15036.00,2119.00,0.00,1103.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,2025,1,1,3,F
15044.00,6669.00,0.00,280.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2025,1,1,1,F
15065.00,18189.00,23332.00,588.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,2025,1,1,2,F
15067.00,42982.00,0.00,680.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2025,1,1,2,F
15095.00,0.00,0.00,1189.00,NK,20416,Spirit Air Lines,06830,D,NK,Spirit Air Lines,3,3,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2025,1,1,3,F
15129.00,917.00,0.00,216.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,12402,1240203,32402,ITO,"Hilo, HI",HI,15,Hawaii,2,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,2025,1,1,1,F
15134.00,7278.00,0.00,933.00,AS,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,2025,1,1,2,F
15154.00,1400.00,0.00,680.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,2025,1,1,2,F
15157.00,18742.00,165.00,1589.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,2025,1,1,4,F
15164.00,3983.00,0.00,987.00,AS,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,14262,1426204,34262,PSP,"Palm Springs, CA",CA,06,California,91,2025,1,1,2,F
15198.00,1526.00,148.00,1012.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,2025,1,1,3,F
15211.00,0.00,0.00,966.00,NK,20416,Spirit Air Lines,06830,D,NK,Spirit Air Lines,3,3,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,2025,1,1,2,F
15216.00,2581.00,0.00,1017.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,2025,1,1,3,F
15242.00,32739.00,0.00,461.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,2025,1,1,1,F
15270.00,20170.00,0.00,302.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,2025,1,1,1,F
15270.00,36089.00,0.00,2554.00,AS,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2025,1,1,6,F
15290.00,64907.00,0.00,1674.00,B6,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,2025,1,1,4,F
15301.00,17729.00,0.00,189.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2025,1,1,1,F
15302.00,11607.00,0.00,325.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,10800,1080003,32575,BUR,"Burbank, CA",CA,06,California,91,13796,1379610,32457,OAK,"Oakland, CA",CA,06,California,91,2025,1,1,1,F
15323.00,6728.00,0.00,413.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2025,1,1,1,F
15330.00,26355.00,1425.00,1107.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2025,1,1,3,F
15351.00,6810.00,0.00,1372.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2025,1,1,3,F
15354.00,35282.00,0.00,1587.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2025,1,1,4,F
15365.00,0.00,5275.00,1095.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2025,1,1,3,F
15366.00,31019.00,0.00,1506.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,2025,1,1,4,F
15369.00,55382.00,17235.00,1721.00,AS,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2025,1,1,4,F
15375.00,180556.00,0.00,862.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,2025,1,1,2,F
15393.00,2162.00,0.00,236.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,2025,1,1,1,F
15422.00,33268.00,0.00,1139.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,2025,1,1,3,F
15434.00,17901.00,0.00,197.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13891,1389101,32575,ONT,"Ontario, CA",CA,06,California,91,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2025,1,1,1,F
15438.00,4571.00,0.00,802.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,2025,1,1,2,F
15444.00,0.00,0.00,895.00,F9,20436,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2025,1,1,2,F
